ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD,ID_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,N EVALUADO,IVM Establecimiento,IVM Bajo,IVM Medio,IVM Alto,IVM Muy Alto
5,1,JOVINA NARANJO FERNANDEZ,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,60,33.190072507619,59,0,0,1
8,6,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,81,43.3724323592358,53,4,6,18
9,4,ESCUELA REPUBLICA DE ISRAEL,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,333,32.6885655941124,328,1,0,4
10,8,ESCUELA REPUBLICA DE FRANCIA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,49,41.1117588617645,36,4,5,4
11,6,ESC. GRAL. PEDRO LAGOS MARCHANT,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,110,40.9392323318537,81,11,9,9
12,4,ESCUELA GRAL JOSE MIGUEL CARRERA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,70,36.0255116363555,68,2,0,0
13,2,ESCUELA MANUEL RODRIGUEZ ERDOYZA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,69,39.6313418546674,56,3,3,7
14,0,ESCUELA ROMULO J. PENA MATURANA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,77,38.3329894744138,63,3,6,5
15,9,LICEO BICENTENARIO ARTISTICO DR. JUAN NOE CREVANI,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,69,40.4035127633959,50,9,5,5
16,7,ESCUELA REGIMIENTO RANCAGUA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,67,41.2422105739089,46,6,7,8
17,5,ESCUELA SUBTTE. LUIS CRUZ MARTINEZ,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,92,38.4617462195099,74,3,8,7
18,3,ESC. COMTE. JUAN JOSE SAN MARTIN,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,105,40.1330955182365,79,6,7,13
19,1,ESC. HUMBERTO VALENZUELA GARCIA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,73,40.9603794936777,55,6,6,6
20,5,ESCUELA TUCAPEL,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,113,38.2860068822383,92,10,5,6
22,1,ESCUELA GABRIELA MISTRAL,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,199,37.6814019186149,173,8,11,7
25,6,COLEGIO CENTENARIO DE ARICA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,140,41.405905747295,87,12,15,26
26,4,ESCUELA REPUBLICA DE ARGENTINA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,56,39.8562231468428,39,3,7,7
27,2,ESCUELA ESMERALDA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,81,39.7706774159644,67,5,1,8
28,0,ESCUELA RICARDO SILVA ARRIAGADA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,127,34.9845897128394,121,3,2,1
29,9,ESCUELA AMERICA,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,145,43.1596070741505,87,14,9,35
31,0,ESCUELA DARIO SALAS DIAZ,Servicio Local de Educación(SLE),Rural,15,151,15101,Arica,90,35.9917341962268,86,0,0,4
32,9,LICEO AGRICOLA JOSE ABELARDO NUNEZ M.,Servicio Local de Educación(SLE),Rural,15,151,15101,Arica,137,39.3731470545988,116,8,8,5
33,7,ESCUELA CARLOS CONDELL DE LA HAZA,Servicio Local de Educación(SLE),Rural,15,151,15101,Arica,40,34.410581073612,39,1,0,0
35,3,ESCUELA GRAL. MANUEL BAQUEDANO,Servicio Local de Educación(SLE),Rural,15,151,15101,Arica,21,38.967962345246,15,4,2,0
36,1,ESCUELA IGNACIO CARRERA PINTO,Servicio Local de Educación(SLE),Urbano,15,151,15101,Arica,75,38.7267095300432,62,2,7,4
38,8,ESCUELA ESPAÑA,Servicio Local de Educación(SLE),Rural,15,151,15101,Arica,129,38.3120862093094,107,7,11,4
45,0,COLEGIO ITALIANO SANTA ANA,Particular Subvencionado,Urbano,15,151,15101,Arica,137,37.8780368383044,110,7,10,10
50,7,COLEGIO ADVENTISTA DE ARICA,Particular Subvencionado,Urbano,15,151,15101,Arica,90,35.3551141659779,86,2,1,1
52,3,LICEO BICENTENARIO DOMINGO SANTA MARIA,Particular Subvencionado,Urbano,15,151,15101,Arica,560,38.4339186214072,452,22,39,47
56,6,COLEGIO SAN MARCOS DE ARICA,Particular Subvencionado,Urbano,15,151,15101,Arica,164,35.9276912987942,150,8,3,3
60,4,COLEGIO ALEMAN DE ARICA,Particular Subvencionado,Urbano,15,151,15101,Arica,151,36.6294926884253,141,6,4,0
67,1,ABRAHAM LINCOLN SCHOOL,Particular Subvencionado,Urbano,15,151,15101,Arica,139,33.2416593930911,139,0,0,0
72,8,LICEO VALLE DE CODPA,Servicio Local de Educación(SLE),Rural,15,151,15102,Camarones,23,31.616450677055,22,0,0,1
76,0,ESCUELA VALLE DE CUYA,Servicio Local de Educación(SLE),Rural,15,151,15102,Camarones,96,25.5929241802243,2,0,0,0
78,7,LICEO GRANADEROS,Servicio Local de Educación(SLE),Rural,15,152,15201,Putre,41,36.2104637730376,37,2,1,1
90,6,ESCUELA INTERNADO VISVIRI,Servicio Local de Educación(SLE),Rural,15,152,15202,General Lagos,96,33.7909753164441,17,0,0,2
103,1,ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,74,35.4126334669847,73,0,0,1
106,6,INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL,Administración Delegada (C. P. 3166),Urbano,1,11,1101,Iquique,60,43.1702959724151,35,10,5,10
107,4,LICEO LIBERT. GRAL.BERNARDO O´HIGGINS,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,109,46.2092150945775,58,7,13,31
109,0,COLEGIO DEPORTIVO TEC. PROF. ELENA DUVAUCHELLE CABEZON,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,176,43.3871372249377,105,10,22,39
110,4,LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,148,40.7014907942448,106,13,12,17
111,2,ESCUELA GABRIELA MISTRAL,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,140,37.8074255707494,121,9,4,6
112,0,ESCUELA EDUARDO LLANOS,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,143,40.8947228588511,96,18,12,17
113,9,ESCUELA ALMIRANTE PATRICIO LYNCH,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,228,41.9703994617204,150,19,22,37
114,7,ESCUELA PLACIDO VILLARROEL,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,129,42.3683275102659,93,11,4,21
116,3,COLEGIO REPUBLICA DE CROACIA,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,156,42.2026002981338,105,12,19,20
117,1,ESCUELA PAULA JARAQUEMADA ALQUIZAR,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,147,40.766830613877,114,12,10,11
119,8,ESCUELA CENTENARIO,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,145,41.5723319682441,104,8,11,22
122,8,ESCUELA THILDA PORTILLO OLIVARES,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,74,41.3825908229865,50,8,5,11
123,6,COLEGIO ESPANA,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,138,43.3820221648394,93,11,10,24
125,2,ESCUELA PROFESOR MANUEL CASTRO RAMOS,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,211,38.5403676926466,171,15,13,12
126,0,COLEGIO REPUBLICA DE ITALIA,Servicio Local de Educación(SLE),Urbano,1,11,1101,Iquique,142,39.52549690189,115,12,5,10
127,9,LICEO MARIA AUXILIADORA,Particular Subvencionado,Urbano,1,11,1101,Iquique,155,37.5487398471639,139,4,7,5
129,5,LICEO SUPERIOR GABRIELA MISTRAL,Particular Subvencionado,Urbano,1,11,1101,Iquique,64,42.4555692264414,46,4,6,8
130,9,COLEGIO NORTH COLLEGE,Particular Subvencionado,Urbano,1,11,1101,Iquique,64,37.7684324748172,55,2,5,2
131,7,COLEGIO ESCASCE,Particular Subvencionado,Urbano,1,11,1101,Iquique,81,40.3686703079653,51,6,6,18
132,5,COLEGIO BAJO MOLLE,Particular Subvencionado,Urbano,1,11,1101,Iquique,308,34.6945314440874,301,3,1,3
133,3,COLEGIO ADVENTISTA DE IQUIQUE,Particular Subvencionado,Urbano,1,11,1101,Iquique,142,37.4364608780813,117,5,10,10
134,1,LICEO ATENEA,Particular Subvencionado,Urbano,1,11,1101,Iquique,63,41.6656150075945,35,10,5,13
144,9,COLEGIO IQUIQUE YOUNG SCHOOL,Particular Subvencionado,Urbano,1,11,1101,Iquique,69,37.6948075250924,66,1,0,2
154,6,ESCUELA BASICA FRONTERIZA,Municipal DAEM,Rural,1,14,1404,Huara,96,40.7840134051518,8,1,0,1
156,2,ESCUELA PISAGUA,Municipal DAEM,Rural,1,14,1404,Huara,96,38.2138472392533,11,1,0,1
160,0,ESCUELA PACHICA,Municipal DAEM,Rural,1,14,1404,Huara,96,34.3077667381473,13,0,0,0
161,9,LICEO DE HUARA,Municipal DAEM,Rural,1,14,1404,Huara,53,37.4439609121788,46,2,2,3
162,7,ESCUELA SIBAYA,Municipal DAEM,Rural,1,14,1404,Huara,96,37.4808496081707,10,0,0,0
167,8,ESCUELA CAMINA,Municipal DAEM,Rural,1,14,1402,Camiña,56,34.998365211257,54,0,0,2
178,3,LICEO TECNICO PROFESIONAL COLCHANE,Municipal DAEM,Rural,1,14,1403,Colchane,32,32.721879532382,29,1,0,2
187,2,ESCUELA VERTIENTE DEL SABER,Municipal DAEM,Rural,1,14,1405,Pica,64,34.9612547795565,63,0,0,1
188,0,ESC. MATILLA DE NUEVA EXTREMADURA,Municipal DAEM,Rural,1,14,1405,Pica,74,41.8141600272937,52,9,3,10
192,9,ESCUELA BASICA MAMINA,Corporación Municipal,Rural,1,14,1401,Pozo Almonte,96,31.3737617544656,2,0,0,0
193,7,ESCUELA BASICA POZO ALMONTE,Corporación Municipal,Rural,1,14,1401,Pozo Almonte,142,36.8674499169449,132,3,3,4
195,3,ESCUELA BASICA LA TIRANA,Corporación Municipal,Rural,1,14,1401,Pozo Almonte,60,39.0897566668736,43,10,6,1
196,1,ESCUELA BASICA HUATACONDO,Corporación Municipal,Rural,1,14,1401,Pozo Almonte,96,30.0484517746833,1,0,0,0
198,8,ESCUELA BASICA LA HUAYCA,Corporación Municipal,Rural,1,14,1401,Pozo Almonte,29,36.2459244717894,26,1,0,2
199,6,LICEO DOMINGO LATRILLE LASTAUNOU,Servicio Local de Educación(SLE),Urbano,2,23,2301,Tocopilla,66,39.2624641021165,55,0,7,4
201,1,ESCUELA CARLOS CONDELL DE LA HAZA,Servicio Local de Educación(SLE),Urbano,2,23,2301,Tocopilla,128,37.386034491036,109,6,2,11
203,8,ESCUELA PABLO NERUDA,Servicio Local de Educación(SLE),Urbano,2,23,2301,Tocopilla,137,36.0938246139974,127,5,1,4
204,6,ESCUELA L.GRAL.BERNARDO O´HIGGINS R.,Servicio Local de Educación(SLE),Urbano,2,23,2301,Tocopilla,143,36.5909089674712,128,6,5,4
205,4,ESCUELA ARTURO PRAT CHACON,Servicio Local de Educación(SLE),Urbano,2,23,2301,Tocopilla,135,42.3561060255993,92,3,9,31
208,9,COLEGIO BICENTENARIO SAGRADA FAMILIA,Particular Subvencionado,Urbano,2,23,2301,Tocopilla,168,36.240383542414,156,6,3,3
210,0,ESCUELA ARTURO PEREZ CANTO,Servicio Local de Educación(SLE),Urbano,2,23,2302,María Elena,179,38.0551736183322,143,11,10,15
223,2,ESCUELA CLAUDIO ARRAU,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,177,40.4303975756223,145,11,7,14
224,0,ESCUELA GRECIA,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,296,40.1526604538155,239,23,12,22
225,9,ESCUELA REPUBLICA DE BOLIVIA,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,252,39.4372833915194,207,13,18,14
226,7,ESCUELA BASICA EMILIO SOTOMAYOR,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,288,37.5741034586088,249,16,9,14
227,5,ESCUELA BASICA PRESIDENTE BALMACEDA,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,418,41.3355323565349,290,33,38,57
228,3,ESCUELA BASICA VADO DE TOPATER,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,174,41.5304121497844,126,8,12,28
229,1,ESCUELA REPUBLICA DE CHILE,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,196,42.9656033765262,121,18,24,33
230,5,ESCUELA BASICA ANDRES BELLO,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,163,39.2762633538821,132,8,14,9
231,3,ESCUELA BASICA JOHN FITZGERALD KENNEDY,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,227,37.7082803145174,193,8,11,15
232,1,ESCUELA BASICA PEDRO VERGARA KELLER,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,168,41.9223698413987,124,10,16,18
239,9,ESCUELA BASICA 21 DE MAYO,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,175,42.0622215108482,112,16,20,27
240,2,ESCUELA BASICA REPUBLICA DE FRANCIA,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,161,37.5069189900276,139,11,8,3
243,7,ESCUELA BASICA PUKARA,Servicio Local de Educación(SLE),Rural,2,22,2201,Calama,96,35.8791832802846,5,1,0,0
246,1,ESCUELA BASICA SENORA DE LA CANDELARIA,Servicio Local de Educación(SLE),Rural,2,22,2201,Calama,96,33.9215720623806,3,0,0,0
248,8,ESCUELA BASICA SAN JOSE,Servicio Local de Educación(SLE),Rural,2,22,2201,Calama,96,31.6981301184485,3,0,0,0
252,6,ESCUELA BASICA SAN FRANCISCO,Servicio Local de Educación(SLE),Rural,2,22,2201,Calama,25,41.3242766744398,19,2,1,3
253,4,COLEGIO ADVENTISTA DE CALAMA,Particular Subvencionado,Urbano,2,22,2201,Calama,176,35.6031765315488,167,4,2,3
254,2,FUNDACION EDUCACIONAL COLEGIO NUESTRA SEÑORA DE AYQUINA,Particular Subvencionado,Urbano,2,22,2201,Calama,173,38.448969482137,146,6,10,11
255,0,COLEGIO EJERCITO DE SALVACION,Particular Subvencionado,Urbano,2,22,2201,Calama,265,37.1607233330782,235,13,7,10
256,9,INSTITUTO OBISPO SILVA LEZAETA,Particular Subvencionado,Urbano,2,22,2201,Calama,322,38.8586713958399,255,28,20,19
268,2,ESC. BASICA RURAL SAN ANTONIO DE PADUA,Servicio Local de Educación(SLE),Rural,2,22,2202,Ollagüe,96,37.6491376905047,15,1,0,1
270,4,COMPLEJO EDUCACIONAL TOCONAO,Servicio Local de Educación(SLE),Rural,2,22,2203,San Pedro de Atacama,77,36.6055438331922,72,1,4,0
280,1,LICEO COMERCIAL JERARDO MUNOZ CAMPOS,Corporación Municipal,Urbano,2,21,2101,Antofagasta,37,44.0678522532773,21,3,8,5
284,4,LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,152,44.4176788636556,89,15,14,34
285,2,LICEO BICENTENARIO MARTA NAREA DIAZ,Corporación Municipal,Urbano,2,21,2101,Antofagasta,128,40.1363662005419,93,10,11,14
287,9,LICEO DOMINGO HERRERA RIVERA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,56,39.0523317297467,46,3,3,4
288,7,ESCUELA JAPON,Corporación Municipal,Urbano,2,21,2101,Antofagasta,303,36.9923980986181,274,16,10,3
289,5,ESCUELA ESPANA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,134,43.0093886215051,72,16,19,27
291,7,ESCUELA PADRE GUSTAVO LE PAIGE DE WALQUE,Corporación Municipal,Urbano,2,21,2101,Antofagasta,277,39.3562340889954,213,18,16,30
292,5,ESCUELA REPUBLICA DE ITALIA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,183,42.6114424464097,114,18,17,34
293,3,ESCUELA JOSE PAPIC RADNIC,Corporación Municipal,Urbano,2,21,2101,Antofagasta,322,40.2083612575098,255,20,18,29
294,1,ESCUELA PROFESORA LJUBICA DOMIC WUTH,Corporación Municipal,Urbano,2,21,2101,Antofagasta,229,42.0784133395326,159,14,26,30
296,8,ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS,Corporación Municipal,Urbano,2,21,2101,Antofagasta,149,40.7800907837612,106,13,14,16
297,6,ESCUELA ALCALDE MAXIMILIANO POBLETE,Corporación Municipal,Urbano,2,21,2101,Antofagasta,150,42.0494738146147,101,11,20,18
298,4,ESCUELA DARIO SALAS DIAZ,Corporación Municipal,Urbano,2,21,2101,Antofagasta,174,40.5318658376127,137,8,11,18
301,8,ESCUELA ROMULO J. PENA MATURANA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,135,43.8764500516726,74,18,12,31
302,6,ESCUELA JUAN LOPEZ,Corporación Municipal,Urbano,2,21,2101,Antofagasta,124,44.8696411035993,71,13,10,30
303,4,ESCUELA REPUBLICA ARGENTINA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,109,41.5785856064151,79,11,8,11
304,2,LICEO BICENTENARIO ANDRÉS SABELLA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,236,36.3761757258831,203,9,11,13
305,0,ESCUELA HUMBERTO GONZALEZ ECHEGOYEN,Corporación Municipal,Urbano,2,21,2101,Antofagasta,235,37.9173708002299,203,9,9,14
306,9,ESCUELA HUANCHACA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,76,38.8393913930776,68,3,1,4
310,7,ESCUELA CLAUDIO MATTE PEREZ,Corporación Municipal,Urbano,2,21,2101,Antofagasta,115,42.043094560188,82,8,10,15
312,3,ESCUELA ECUADOR,Corporación Municipal,Urbano,2,21,2101,Antofagasta,155,40.7690788566049,110,14,15,16
313,1,ESCUELA ARTURO PRAT,Corporación Municipal,Urbano,2,21,2101,Antofagasta,285,38.786657612683,230,19,17,19
315,8,ESCUELA HEROES DE LA CONCEPCION,Corporación Municipal,Urbano,2,21,2101,Antofagasta,111,44.0857876929396,61,15,13,22
317,4,ESCUELA LAS ROCAS,Corporación Municipal,Urbano,2,21,2101,Antofagasta,245,40.4916628447481,188,19,17,21
318,2,ESCUELA EDDA CUNEO DONNAGIO,Corporación Municipal,Urbano,2,21,2101,Antofagasta,60,36.5918438932303,55,2,3,0
319,0,ESCUELA LA BANDERA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,214,41.2215155299801,143,18,24,29
320,4,LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`,Corporación Municipal,Urbano,2,21,2101,Antofagasta,154,42.3241834131228,99,18,19,18
322,0,ESCUELA GENERAL MANUEL BAQUEDANO,Corporación Municipal,Urbano,2,21,2101,Antofagasta,134,40.1791182130567,104,4,10,16
324,7,ESCUELA FUNDACION MINERA ESCONDIDA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,123,42.4832927697139,81,15,10,17
326,3,ESCUELA SANTIAGO AMENGUAL B.,Corporación Municipal,Urbano,2,21,2101,Antofagasta,146,44.9718122411585,68,14,20,44
329,8,LICEO BICENTENARIO INSTITUTO JOSÉ MAZA SANCHO,Corporación Municipal,Urbano,2,21,2101,Antofagasta,122,37.5336852661435,107,5,4,6
332,8,ESCUELA GABRIELA MISTRAL,Corporación Municipal,Urbano,2,21,2101,Antofagasta,142,42.1554688369856,100,10,12,20
335,2,COLEGIO MISIONERO JOSE LANCASTER,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,90,42.1309331815107,50,10,8,22
336,0,LICEO EXPERIMENTAL ARTISTICO-APLICACION,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,261,37.7828711005168,218,19,11,13
337,9,COLEGIO SANTA TERESITA,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,174,37.1731411651439,158,9,5,2
341,7,COLEGIO ADVENTISTA DE ANTOFAGASTA,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,169,38.1533064948077,137,11,15,6
342,5,COLEGIO INGLES SAN JOSE,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,160,37.8013764553527,142,9,6,3
343,3,ESCUELA PRESBITERIANA,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,155,39.3716263546217,123,12,10,10
344,1,COLEGIO SANTA EMILIA,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,152,37.3760519072063,128,9,5,10
350,6,COLEGIO LIDIA MORENO,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,116,38.9745109536853,90,14,8,4
356,5,COLEGIO CORAZON DE MARIA,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,163,36.8370408762005,154,5,3,1
365,4,COLEGIO EAGLE SCHOOL,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,117,37.3929218519725,100,5,8,4
367,0,COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT,Municipal DAEM,Urbano,2,21,2102,Mejillones,221,41.0148345472908,159,13,27,22
368,9,ESCUELA BASICA JULIA HERRERA VARAS,Municipal DAEM,Urbano,2,21,2102,Mejillones,224,39.738932374627,167,16,17,24
370,0,ESCUELA ESTACION BAQUEDANO,Municipal DAEM,Urbano,2,21,2103,Sierra Gorda,41,45.31337136489,23,5,2,11
371,9,COMPLEJO EDUCATIVO CARACOLES,Municipal DAEM,Urbano,2,21,2103,Sierra Gorda,26,39.43768604077,21,2,0,3
372,7,LICEO POLITECNICO JOSE MIGUEL QUIROZ,Municipal DAEM,Urbano,2,21,2104,Taltal,67,38.6777768160851,55,3,1,8
373,5,LICEO JUAN CORTES-MONROY CORTES,Municipal DAEM,Urbano,2,21,2104,Taltal,116,33.239978431106,113,2,0,1
375,1,ESCUELA VICTOR CARVAJAL MEZA,Municipal DAEM,Urbano,2,21,2104,Taltal,87,32.5668634534203,85,0,1,1
380,8,ESCUELA BÁSICA DIEGO PORTALES PALAZUELOS,Servicio Local de Educación(SLE),Urbano,3,32,3201,Chañaral,71,37.2771001435786,62,3,4,2
381,6,ESCUELA BÁSICA PEDRO LUJAN,Servicio Local de Educación(SLE),Urbano,3,32,3201,Chañaral,39,34.6721212047767,38,0,0,1
382,4,"ESCUELA GASPAR CABRALES, ARTÍSTICA Y DEPORTIVA",Servicio Local de Educación(SLE),Urbano,3,32,3201,Chañaral,89,35.1046948739737,85,2,2,0
386,7,ESCUELA ALIRO LAMAS CASTILLO,Servicio Local de Educación(SLE),Urbano,3,32,3202,Diego de Almagro,153,35.6165871475355,136,4,9,4
387,5,ESCUELA BÁSICA EMPERATRIZ SEPÚLVEDA LANDEROS,Servicio Local de Educación(SLE),Rural,3,32,3202,Diego de Almagro,96,34.7612424034093,9,0,1,0
392,1,LICEO DIEGO DE ALMEIDA,Particular Subvencionado,Urbano,3,32,3202,Diego de Almagro,225,33.7653289487549,216,5,0,4
400,6,LICEO BICENTENARIO MERCEDES FRITIS MACKENNEY,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,315,38.2619814694267,264,15,17,19
401,4,ESCUELA BERNARDO O HIGGINS,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,159,35.3937402463875,149,3,2,5
403,0,ESCUELA LAURA ROBLES SILVA,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,124,39.7015843029189,91,10,12,11
405,7,ESCUELA LOS ESTANDARTES,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,114,42.7932133056552,64,13,16,21
406,5,ESCUELA VICENTE SEPÚLVEDA ROJO,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,191,43.2560838233119,124,15,23,29
407,3,ESCUELA JESÚS FERNÁNDEZ HIDALGO,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,121,40.9217286448559,79,11,19,12
408,1,ESCUELA PEDRO LEÓN GALLO,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,229,37.7248414061075,201,7,8,13
410,3,ESCUELA JOSÉ MANSO DE VELASCO,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,148,40.1426680975785,113,16,13,6
411,1,ESCUELA LAS CANTERAS,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,116,40.9195495784185,78,8,12,18
413,8,ESCUELA LAS BRISAS,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,56,38.2235751918376,51,2,3,0
415,4,LICEO DE MÚSICA DE COPIAPÓ HUGO GARRIDO GAETE,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,164,36.6428612369168,152,9,2,1
416,2,ESCUELA ABRAHAM SEPÚLVEDA PIZARRO,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,150,38.4011581072057,134,6,5,5
417,0,COLEGIO BUEN PASTOR,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,152,37.2116662568484,135,8,5,4
418,9,ESCUELA ISABEL PEÑA MORALES,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,243,39.0269450147482,196,14,12,21
419,7,ESCUELA HERNÁN MÁRQUEZ HUERTA,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,146,38.4556707577716,128,7,6,5
420,0,LICEO FERNANDO ARIZTÍA RUIZ,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,271,44.3971192754913,126,18,23,104
421,9,ESCUELA BRUNO ZAVALA FREDES,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,194,38.6226481843241,150,11,20,13
423,5,ESCUELA SAN PEDRO,Servicio Local de Educación(SLE),Rural,3,31,3101,Copiapó,80,36.939384920857,71,3,5,1
427,8,ESCUELA LUIS CRUZ MARTÍNEZ,Servicio Local de Educación(SLE),Urbano,3,31,3101,Copiapó,83,40.0333218366805,62,8,9,4
429,4,LICEO CATÓLICO ATACAMA,Particular Subvencionado,Urbano,3,31,3101,Copiapó,307,37.0990597305773,265,12,12,18
430,8,LICEO POLITÉCNICO BELÉN,Particular Subvencionado,Urbano,3,31,3101,Copiapó,149,35.852395916277,141,2,3,3
431,6,LICEO SAGRADO CORAZÓN,Particular Subvencionado,Urbano,3,31,3101,Copiapó,132,39.4195712130679,105,8,3,16
433,2,COLEGIO ADVENTISTA DE COPIAPÓ,Particular Subvencionado,Urbano,3,31,3101,Copiapó,179,36.2777774483027,161,5,6,7
434,0,ESCUELA SAN VICENTE DE PAUL,Particular Subvencionado,Urbano,3,31,3101,Copiapó,174,35.8243966148434,168,4,1,1
440,5,COLEGIO PARROQUIAL PADRE NEGRO,Particular Subvencionado,Urbano,3,31,3102,Caldera,164,38.0558184198022,134,9,13,8
441,3,ESCUELA DE CONCENTRACIÓN,Servicio Local de Educación(SLE),Urbano,3,31,3103,Tierra Amarilla,27,42.2317818847762,15,3,3,6
442,1,ESCUELA VICTOR MANUEL SÁNCHEZ CABAÑAS,Servicio Local de Educación(SLE),Urbano,3,31,3103,Tierra Amarilla,112,38.090088798333,96,4,5,7
444,8,ESCUELA LUIS URIBE ORREGO,Servicio Local de Educación(SLE),Urbano,3,31,3103,Tierra Amarilla,98,39.4171159076864,71,7,7,13
